,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
395,stations,{'all': 92},200,"{'lon': 140.78, 'lat': -37.83}",1521441341.0,2156643.0,"{'temp': 67.03, 'pressure': 1020.21, 'humidity': 71, 'temp_min': 67.03, 'temp_max': 67.03, 'sea_level': 1028.47, 'grnd_level': 1020.21}",,Mount Gambier,,"{'message': 0.0029, 'country': 'AU', 'sunrise': 1521405517, 'sunset': 1521449404}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 10.76, 'deg': 272.501}"
396,stations,{'all': 64},200,"{'lon': 6.14, 'lat': 6.74}",1521441449.0,2343641.0,"{'temp': 75.49, 'pressure': 1002.86, 'humidity': 96, 'temp_min': 75.49, 'temp_max': 75.49, 'sea_level': 1022.47, 'grnd_level': 1002.86}",,Ekpoma,,"{'message': 0.0038, 'country': 'NG', 'sunrise': 1521438003, 'sunset': 1521481576}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.5, 'deg': 254.001}"
397,stations,{'all': 88},200,"{'lon': 175.87, 'lat': -38.22}",1521441181.0,2180995.0,"{'temp': 69.28, 'pressure': 991.68, 'humidity': 52, 'temp_min': 69.28, 'temp_max': 69.28, 'sea_level': 1040.43, 'grnd_level': 991.68}",,Tokoroa,,"{'message': 0.0033, 'country': 'NZ', 'sunrise': 1521397087, 'sunset': 1521440994}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.59, 'deg': 75.5005}"
398,stations,{'all': 0},200,"{'lon': -0.6, 'lat': 45.6}",1521439200.0,3026644.0,"{'temp': 35.4, 'pressure': 1005, 'humidity': 93, 'temp_min': 33.8, 'temp_max': 37.4}",,Souillac,,"{'type': 1, 'id': 5528, 'message': 0.0035, 'country': 'FR', 'sunrise': 1521439633, 'sunset': 1521483223}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.93, 'deg': 80}"
399,stations,{'all': 92},200,"{'lon': 16.05, 'lat': 1.61}",1521441450.0,2255564.0,"{'temp': 71.26, 'pressure': 983.49, 'humidity': 100, 'temp_min': 71.26, 'temp_max': 71.26, 'sea_level': 1024.05, 'grnd_level': 983.49}",,Ouesso,,"{'message': 0.004, 'country': 'CG', 'sunrise': 1521435616, 'sunset': 1521479202}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.15, 'deg': 164.001}"
400,stations,{'all': 44},200,"{'lon': 73, 'lat': 5.67}",1521441451.0,1337619.0,"{'temp': 83.86, 'pressure': 1025.24, 'humidity': 100, 'temp_min': 83.86, 'temp_max': 83.86, 'sea_level': 1025.31, 'grnd_level': 1025.24}",,Ugoofaaru,,"{'message': 0.0057, 'country': 'MV', 'sunrise': 1521421959, 'sunset': 1521465532}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 11.54, 'deg': 45.0005}"
401,stations,{'all': 0},200,"{'lon': 110.32, 'lat': 54.33}",1521441452.0,2021188.0,"{'temp': 26.35, 'pressure': 892.14, 'humidity': 65, 'temp_min': 26.35, 'temp_max': 26.35, 'sea_level': 1043.95, 'grnd_level': 892.14}",,Kurumkan,,"{'message': 0.0044, 'country': 'RU', 'sunrise': 1521413042, 'sunset': 1521456601}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 1.7, 'deg': 132.001}"
402,stations,{'all': 0},200,"{'lon': -89.56, 'lat': 13.99}",1521438600.0,3583334.0,"{'temp': 75.2, 'pressure': 1014, 'humidity': 83, 'temp_min': 75.2, 'temp_max': 75.2}",,Santa Ana,,"{'type': 1, 'id': 4205, 'message': 0.0033, 'country': 'SV', 'sunrise': 1521460969, 'sunset': 1521504542}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.92, 'deg': 251.001}"
403,stations,{'all': 0},200,"{'lon': -49.69, 'lat': -21.05}",1521439200.0,3459667.0,"{'temp': 80.6, 'pressure': 1012, 'humidity': 65, 'temp_min': 80.6, 'temp_max': 80.6}",,Jose Bonifacio,,"{'type': 1, 'id': 4576, 'message': 0.0048, 'country': 'BR', 'sunrise': 1521451336, 'sunset': 1521495011}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 90}"
404,stations,{'all': 0},200,"{'lon': 26.05, 'lat': 57.91}",1521438600.0,587876.0,"{'temp': 30.2, 'pressure': 1007, 'humidity': 68, 'temp_min': 30.2, 'temp_max': 30.2}",,Soe,,"{'type': 1, 'id': 5015, 'message': 0.0039, 'country': 'EE', 'sunrise': 1521433222, 'sunset': 1521476873}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.99, 'deg': 240}"
405,stations,{'all': 40},200,"{'lon': -38.39, 'lat': -3.9}",1521439200.0,3407407.0,"{'temp': 80.6, 'pressure': 1009, 'humidity': 83, 'temp_min': 80.6, 'temp_max': 80.6}",,Aquiraz,,"{'type': 1, 'id': 4498, 'message': 0.0034, 'country': 'BR', 'sunrise': 1521448669, 'sunset': 1521492271}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.7, 'deg': 70}"
406,stations,{'all': 8},200,"{'lon': 50.81, 'lat': 9.49}",1521441455.0,64814.0,"{'temp': 78.73, 'pressure': 1022.24, 'humidity': 100, 'temp_min': 78.73, 'temp_max': 78.73, 'sea_level': 1027.21, 'grnd_level': 1022.24}",,Bandarbeyla,,"{'message': 0.0031, 'country': 'SO', 'sunrise': 1521427290, 'sunset': 1521470854}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 10.31, 'deg': 59.0005}"
407,stations,{'all': 0},200,"{'lon': 12.34, 'lat': 52.61}",1521438600.0,2850213.0,"{'temp': 21.2, 'pressure': 1017, 'humidity': 62, 'temp_min': 21.2, 'temp_max': 21.2}",,Rathenow,,"{'type': 1, 'id': 4892, 'message': 0.0038, 'country': 'DE', 'sunrise': 1521436520, 'sunset': 1521480139}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.82, 'deg': 60}"
408,stations,{'all': 75},200,"{'lon': 5.78, 'lat': 59.79}",1521438600.0,3147822.0,"{'temp': 33.98, 'pressure': 1019, 'humidity': 100, 'temp_min': 32, 'temp_max': 35.6}",,Gravdal,,"{'type': 1, 'id': 5335, 'message': 0.004, 'country': 'NO', 'sunrise': 1521438069, 'sunset': 1521481758}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.12, 'deg': 190}"
409,stations,{'all': 0},200,"{'lon': -104.67, 'lat': 23.99}",1521441457.0,4011743.0,"{'temp': 48.85, 'pressure': 817.97, 'humidity': 42, 'temp_min': 48.85, 'temp_max': 48.85, 'sea_level': 1025.55, 'grnd_level': 817.97}",,Constitucion,,"{'message': 0.0042, 'country': 'MX', 'sunrise': 1521464597, 'sunset': 1521508175}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.73, 'deg': 222.501}"
410,stations,{'all': 20},200,"{'lon': -73, 'lat': -12.12}",1521441458.0,3933104.0,"{'temp': 61.27, 'pressure': 895.3, 'humidity': 92, 'temp_min': 61.27, 'temp_max': 61.27, 'sea_level': 1021.09, 'grnd_level': 895.3}",,Pangoa,,"{'message': 0.0033, 'country': 'PE', 'sunrise': 1521456957, 'sunset': 1521500585}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.7, 'deg': 273.501}"
411,stations,{'all': 0},200,"{'lon': 4.76, 'lat': 52.96}",1521438900.0,2757220.0,"{'temp': 27.84, 'pressure': 1016, 'humidity': 63, 'temp_min': 26.6, 'temp_max': 30.2}",,Den Helder,,"{'type': 1, 'id': 5211, 'message': 0.0048, 'country': 'NL', 'sunrise': 1521438336, 'sunset': 1521481963}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 23.04, 'deg': 70}"
412,stations,{'all': 0},200,"{'lon': -70.14, 'lat': -20.22}",1521439200.0,3887127.0,"{'temp': 66.2, 'pressure': 1011, 'humidity': 68, 'temp_min': 66.2, 'temp_max': 66.2}",,Iquique,,"{'type': 1, 'id': 4644, 'message': 0.0035, 'country': 'CL', 'sunrise': 1521456248, 'sunset': 1521499914}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.24, 'deg': 120}"
413,stations,{'all': 40},200,"{'lon': -38.6, 'lat': -3.71}",1521439200.0,6320062.0,"{'temp': 80.6, 'pressure': 1009, 'humidity': 83, 'temp_min': 80.6, 'temp_max': 80.6}",,Vila Velha,,"{'type': 1, 'id': 4498, 'message': 0.0033, 'country': 'BR', 'sunrise': 1521448719, 'sunset': 1521492321}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 4.7, 'deg': 70}"
414,stations,{'all': 20},200,"{'lon': 45.06, 'lat': -25.17}",1521441460.0,1067565.0,"{'temp': 80.8, 'pressure': 1005.13, 'humidity': 71, 'temp_min': 80.8, 'temp_max': 80.8, 'sea_level': 1021.34, 'grnd_level': 1005.13}",,Beloha,,"{'message': 0.0034, 'country': 'MG', 'sunrise': 1521428574, 'sunset': 1521472298}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 15.01, 'deg': 104.501}"
415,,,404,,,,,city not found,,,,,,
416,stations,{'all': 75},200,"{'lon': -97.95, 'lat': 26.05}",1521440100.0,3520271.0,"{'temp': 74.34, 'pressure': 1006, 'humidity': 94, 'temp_min': 71.6, 'temp_max': 75.2}",,Nuevo Progreso,,"{'type': 1, 'id': 2739, 'message': 0.0069, 'country': 'US', 'sunrise': 1521462985, 'sunset': 1521506564}",6437.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 8.05, 'deg': 180}"
417,stations,{'all': 75},200,"{'lon': -2.93, 'lat': 35.17}",1521439200.0,2541479.0,"{'temp': 56.28, 'pressure': 1015, 'humidity': 76, 'temp_min': 55.4, 'temp_max': 57.2}",,Nador,,"{'type': 1, 'id': 5520, 'message': 0.0037, 'country': 'MA', 'sunrise': 1521440199, 'sunset': 1521483760}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 11.41, 'deg': 280}"
418,stations,{'all': 92},200,"{'lon': -0.61, 'lat': 44.83}",1521439200.0,3031582.0,"{'temp': 37.62, 'pressure': 1004, 'humidity': 100, 'temp_min': 35.6, 'temp_max': 39.2}",,Saint-Augustin,{'3h': 1.45},"{'type': 1, 'id': 5525, 'message': 0.0041, 'country': 'FR', 'sunrise': 1521439637, 'sunset': 1521483223}",8000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.82, 'deg': 120}"
419,stations,{'all': 64},200,"{'lon': -39.3, 'lat': -15.56}",1521441463.0,3457566.0,"{'temp': 77.47, 'pressure': 1021.59, 'humidity': 87, 'temp_min': 77.47, 'temp_max': 77.47, 'sea_level': 1024.86, 'grnd_level': 1021.59}",,Mascote,,"{'message': 0.0037, 'country': 'BR', 'sunrise': 1521448859, 'sunset': 1521492507}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.16, 'deg': 66.5005}"
420,stations,{'all': 20},200,"{'lon': -89.6, 'lat': -0.9}",1521441232.0,3652758.0,"{'temp': 79.09, 'pressure': 1022.64, 'humidity': 100, 'temp_min': 79.09, 'temp_max': 79.09, 'sea_level': 1023.12, 'grnd_level': 1022.64}",,Puerto Baquerizo Moreno,,"{'message': 0.0036, 'country': 'EC', 'sunrise': 1521460962, 'sunset': 1521504555}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.37, 'deg': 133.501}"
421,,,404,,,,,city not found,,,,,,
422,stations,{'all': 0},200,"{'lon': 23.42, 'lat': -19.99}",1521439200.0,933366.0,"{'temp': 69.8, 'pressure': 1016, 'humidity': 83, 'temp_min': 69.8, 'temp_max': 69.8}",,Maun,,"{'type': 1, 'id': 6639, 'message': 0.0045, 'country': 'BW', 'sunrise': 1521433790, 'sunset': 1521477473}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.7, 'deg': 80}"
423,stations,{'all': 0},200,"{'lon': -67.48, 'lat': -45.87}",1521435600.0,3860443.0,"{'temp': 60.8, 'pressure': 1002, 'humidity': 41, 'temp_min': 60.8, 'temp_max': 60.8}",,Comodoro Rivadavia,,"{'type': 1, 'id': 4741, 'message': 0.0037, 'country': 'AR', 'sunrise': 1521455475, 'sunset': 1521499378}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 35.57, 'deg': 290, 'gust': 23.1}"
424,stations,{'all': 8},200,"{'lon': -74.78, 'lat': -0.19}",1521441466.0,3671437.0,"{'temp': 75.76, 'pressure': 999.54, 'humidity': 94, 'temp_min': 75.76, 'temp_max': 75.76, 'sea_level': 1020.28, 'grnd_level': 999.54}",,Puerto Leguizamo,,"{'message': 0.0119, 'country': 'CO', 'sunrise': 1521457407, 'sunset': 1521500999}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.15, 'deg': 359.001}"
425,stations,{'all': 0},200,"{'lon': 111.65, 'lat': 40.81}",1521439200.0,2036892.0,"{'temp': 57.2, 'pressure': 1019, 'humidity': 11, 'temp_min': 57.2, 'temp_max': 57.2}",,Hohhot,,"{'type': 1, 'id': 7406, 'message': 0.0041, 'country': 'CN', 'sunrise': 1521412729, 'sunset': 1521456251}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 4.47}
426,stations,{'all': 75},200,"{'lon': 10.7, 'lat': 63.83}",1521438600.0,7626384.0,"{'temp': 34.74, 'pressure': 1008, 'humidity': 86, 'temp_min': 33.8, 'temp_max': 35.6}",,Hovd,,"{'type': 1, 'id': 5341, 'message': 0.0039, 'country': 'NO', 'sunrise': 1521436871, 'sunset': 1521480612}",10000.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 16.11, 'deg': 290}"
427,stations,{'all': 0},200,"{'lon': 29.36, 'lat': 62.78}",1521438600.0,643453.0,"{'temp': 24.8, 'pressure': 996, 'humidity': 85, 'temp_min': 24.8, 'temp_max': 24.8}",,Sola,,"{'type': 1, 'id': 5024, 'message': 0.0037, 'country': 'FI', 'sunrise': 1521432409, 'sunset': 1521476114}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.82, 'deg': 240}"
428,stations,{'all': 90},200,"{'lon': -1.37, 'lat': 51.54}",1521438960.0,2649670.0,"{'temp': 30.2, 'pressure': 1013, 'humidity': 63, 'temp_min': 28.4, 'temp_max': 32}",,Farnborough,,"{'type': 1, 'id': 5159, 'message': 0.0048, 'country': 'GB', 'sunrise': 1521439808, 'sunset': 1521483429}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 16.11, 'deg': 50}"
429,stations,{'all': 92},200,"{'lon': 27.43, 'lat': -28.66}",1521441470.0,978677.0,"{'temp': 56.59, 'pressure': 852.9, 'humidity': 99, 'temp_min': 56.59, 'temp_max': 56.59, 'sea_level': 1027.86, 'grnd_level': 852.9}",,Marquard,,"{'message': 0.0032, 'country': 'ZA', 'sunrise': 1521432791, 'sunset': 1521476538}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.16, 'deg': 68.0005}"
430,stations,{'all': 0},200,"{'lon': 30.79, 'lat': 28.42}",1521441470.0,352628.0,"{'temp': 68.47, 'pressure': 1010.32, 'humidity': 34, 'temp_min': 68.47, 'temp_max': 68.47, 'sea_level': 1021.78, 'grnd_level': 1010.32}",,Matay,,"{'message': 0.004, 'country': 'EG', 'sunrise': 1521432112, 'sunset': 1521475657}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.19, 'deg': 223.001}"
431,stations,{'all': 1},200,"{'lon': -122.03, 'lat': 36.97}",1521438960.0,5393052.0,"{'temp': 47.95, 'pressure': 1022, 'humidity': 81, 'temp_min': 44.6, 'temp_max': 50}",,Santa Cruz,,"{'type': 1, 'id': 512, 'message': 0.0048, 'country': 'US', 'sunrise': 1521468753, 'sunset': 1521512365}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.36, 'deg': 300}"
432,stations,{'all': 8},200,"{'lon': -66.9, 'lat': -4.88}",1521441473.0,3664659.0,"{'temp': 73.6, 'pressure': 1012.75, 'humidity': 97, 'temp_min': 73.6, 'temp_max': 73.6, 'sea_level': 1020.77, 'grnd_level': 1012.75}",,Carauari,,"{'message': 0.0044, 'country': 'BR', 'sunrise': 1521455508, 'sunset': 1521499112}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 1.59, 'deg': 151.001}"
433,stations,{'all': 80},200,"{'lon': -76.25, 'lat': -10.67}",1521441474.0,3944797.0,"{'temp': 39.22, 'pressure': 644.66, 'humidity': 100, 'temp_min': 39.22, 'temp_max': 39.22, 'sea_level': 1022.51, 'grnd_level': 644.66}",,Cerro de Pasco,,"{'message': 0.004, 'country': 'PE', 'sunrise': 1521457740, 'sunset': 1521501363}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.37, 'deg': 245.501}"
434,stations,{'all': 20},200,"{'lon': 38.93, 'lat': 15.34}",1521441474.0,343300.0,"{'temp': 71.62, 'pressure': 911.51, 'humidity': 92, 'temp_min': 71.62, 'temp_max': 71.62, 'sea_level': 1024.82, 'grnd_level': 911.51}",,Asmara,,"{'message': 0.0046, 'country': 'ER', 'sunrise': 1521430148, 'sunset': 1521473702}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.38, 'deg': 48.5005}"
435,stations,{'all': 88},200,"{'lon': -53.81, 'lat': -29.69}",1521441476.0,3450083.0,"{'temp': 67.57, 'pressure': 984.46, 'humidity': 100, 'temp_min': 67.57, 'temp_max': 67.57, 'sea_level': 1021.86, 'grnd_level': 984.46}",,Santa Maria,{'3h': 0.29},"{'message': 0.0091, 'country': 'BR', 'sunrise': 1521452292, 'sunset': 1521496024}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.54, 'deg': 195.501}"
436,stations,{'all': 80},200,"{'lon': 31.07, 'lat': -6.34}",1521441477.0,153176.0,"{'temp': 68.56, 'pressure': 898.78, 'humidity': 97, 'temp_min': 68.56, 'temp_max': 68.56, 'sea_level': 1022.96, 'grnd_level': 898.78}",,Mpanda,{'3h': 0.36},"{'message': 0.0038, 'country': 'TZ', 'sunrise': 1521431995, 'sunset': 1521475609}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.93, 'deg': 52.0005}"
437,stations,{'all': 90},200,"{'lon': -52.73, 'lat': 47.66}",1521439200.0,6167817.0,"{'temp': 28.4, 'pressure': 986, 'humidity': 86, 'temp_min': 28.4, 'temp_max': 28.4}",,Torbay,,"{'type': 1, 'id': 3467, 'message': 0.0047, 'country': 'CA', 'sunrise': 1521452124, 'sunset': 1521495753}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 25.28, 'deg': 260, 'gust': 15.9}"
438,stations,{'all': 0},200,"{'lon': 93.72, 'lat': 51.13}",1521441478.0,1503527.0,"{'temp': 34, 'pressure': 864.01, 'humidity': 67, 'temp_min': 34, 'temp_max': 34, 'sea_level': 1037.59, 'grnd_level': 864.01}",,Khovu-Aksy,,"{'message': 0.0026, 'country': 'RU', 'sunrise': 1521417023, 'sunset': 1521460579}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.71, 'deg': 177.001}"
439,stations,{'all': 12},200,"{'lon': 101.77, 'lat': 36.62}",1521441442.0,1788852.0,"{'temp': 44.44, 'pressure': 744.36, 'humidity': 45, 'temp_min': 44.44, 'temp_max': 44.44, 'sea_level': 1024.94, 'grnd_level': 744.36}",,Xining,,"{'message': 0.0125, 'country': 'CN', 'sunrise': 1521415096, 'sunset': 1521458619}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 9.75, 'deg': 276.501}"
440,stations,{'all': 0},200,"{'lon': -24.5, 'lat': 14.9}",1521441187.0,3374210.0,"{'temp': 70.45, 'pressure': 1015.02, 'humidity': 94, 'temp_min': 70.45, 'temp_max': 70.45, 'sea_level': 1026.77, 'grnd_level': 1015.02}",,Sao Filipe,,"{'message': 0.0026, 'country': 'CV', 'sunrise': 1521445363, 'sunset': 1521488926}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 16.02, 'deg': 42.5005}"
441,stations,{'all': 0},200,"{'lon': 50.84, 'lat': 28.97}",1521439200.0,139817.0,"{'temp': 71.6, 'pressure': 1016, 'humidity': 49, 'temp_min': 71.6, 'temp_max': 71.6}",,Bushehr,,"{'type': 1, 'id': 7019, 'message': 0.0031, 'country': 'IR', 'sunrise': 1521427304, 'sunset': 1521470843}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.93, 'deg': 340}"
442,stations,{'all': 0},200,"{'lon': 59.15, 'lat': 53.14}",1521439200.0,584051.0,"{'temp': 6.8, 'pressure': 1009, 'humidity': 60, 'temp_min': 6.8, 'temp_max': 6.8}",,Svetlogorsk,,"{'type': 1, 'id': 7307, 'message': 0.0034, 'country': 'RU', 'sunrise': 1521425304, 'sunset': 1521468893}",5000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 22.37, 'deg': 290}"
443,stations,{'all': 0},200,"{'lon': 39.03, 'lat': 54.23}",1521441480.0,527034.0,"{'temp': 5.2, 'pressure': 1009.35, 'humidity': 75, 'temp_min': 5.2, 'temp_max': 5.2, 'sea_level': 1033.82, 'grnd_level': 1009.35}",,Mikhaylov,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1521430122, 'sunset': 1521473733}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.19, 'deg': 224.001}"
444,stations,{'all': 8},200,"{'lon': 88.66, 'lat': 49.99}",1521441481.0,1502422.0,"{'temp': 32.74, 'pressure': 780.6, 'humidity': 69, 'temp_min': 32.74, 'temp_max': 32.74, 'sea_level': 1033.78, 'grnd_level': 780.6}",,Kosh-Agach,,"{'message': 0.0032, 'country': 'RU', 'sunrise': 1521418236, 'sunset': 1521461792}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 0.81, 'deg': 161.001}"
445,stations,{'all': 0},200,"{'lon': 7.99, 'lat': 16.97}",1521439200.0,2448085.0,"{'temp': 71.6, 'pressure': 1011, 'humidity': 18, 'temp_min': 71.6, 'temp_max': 71.6}",,Agadez,,"{'type': 1, 'id': 6310, 'message': 0.0033, 'country': 'NE', 'sunrise': 1521437572, 'sunset': 1521481128}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.93, 'deg': 60}"
446,stations,{'all': 48},200,"{'lon': 130.41, 'lat': 67.8}",1521441482.0,2027042.0,"{'temp': -9.02, 'pressure': 942.72, 'humidity': 77, 'temp_min': -9.02, 'temp_max': -9.02, 'sea_level': 1041.56, 'grnd_level': 942.72}",,Batagay-Alyta,,"{'message': 0.0031, 'country': 'RU', 'sunrise': 1521408194, 'sunset': 1521451859}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.16, 'deg': 136.501}"
447,stations,{'all': 0},200,"{'lon': 31.67, 'lat': -21.05}",1521441483.0,893485.0,"{'temp': 72.07, 'pressure': 980.82, 'humidity': 79, 'temp_min': 72.07, 'temp_max': 72.07, 'sea_level': 1027.37, 'grnd_level': 980.82}",,Chiredzi,,"{'message': 0.0032, 'country': 'ZW', 'sunrise': 1521431806, 'sunset': 1521475497}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.38, 'deg': 252.001}"
448,stations,{'all': 20},200,"{'lon': 144.15, 'lat': 43.11}",1521439200.0,2129072.0,"{'temp': 41, 'pressure': 1004, 'humidity': 23, 'temp_min': 41, 'temp_max': 41}",,Kushiro,,"{'type': 1, 'id': 7524, 'message': 0.0046, 'country': 'JP', 'sunrise': 1521404939, 'sunset': 1521448448}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 21.92, 'deg': 290, 'gust': 20.6}"
